Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,cozinha,media_preco,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,alcance_preco,classifi_agregada,Rating color,taxa_votos,votos
18277165,Ping's Cafí© Orient,1,New Delhi,"13, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.223226,28.5837316,Asian,2100,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,278
5840,Garden Chef,1,New Delhi,"Opposite Lodhi Road Post Office, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2194086,28.5897758,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,63
302742,Sab Ki Khatir,1,New Delhi,"Ispat Bhawan, Near Petrol Pump, MCD Stall, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2357472,28.5922808,Mughlai,450,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,162
18471330,Golden Bakery,1,New Delhi,"Shop 100, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2203517,28.585160600000002,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
6269,Krishan Sweets,1,New Delhi,"67, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.22048056,28.5836,Mithai,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
18444040,Szoun Chinese Food,1,New Delhi,"E-89, BK Dutt Colony, Karbala Market, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2161735,28.5823408,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
9097,Bikaner Sweets,1,New Delhi,"104/2, Near Rangpuri Bus Stand, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1184863,28.542164,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,14
305201,Chinese Mania,1,New Delhi,"Shop 2, J.D Complex, 11, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1228985,28.542905199999996,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17
305180,Dom Dang Kins Restaurant,1,New Delhi,"Shop 4, L 96, Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1243021,28.543499100000005,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12
305183,First Treat Bakers,1,New Delhi,"K 98, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1267191,28.544302399999996,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
18357534,Malabar Style Kitchen,1,New Delhi,"K-311, Gali No. 4, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1249279,28.542901300000004,Kerala,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18357529,Mr. Bake,1,New Delhi,"L-96, Shubraj Complex, Labour Chowk, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1242983,28.5434512,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
9129,Sha-O-Lin Chinese Fast Food,1,New Delhi,"3, A 104, Road 4, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12950570000001,28.549498800000002,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18358657,Shahi Chicken Corner,1,New Delhi,"L-25, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12384240000002,28.5461773,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18416842,U.P. Al-Flah Restaurant,1,New Delhi,"L-1, Street 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1252807,28.5457776,Biryani,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18317502,Cafe Plus,1,New Delhi,"B-29, New Sakya House, New Camp, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22874990000001,28.702476300000004,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13
18422748,Achi Restaurant,1,New Delhi,"Ground Floor, Achi House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18272389,Dus Bab,1,New Delhi,"B-4, House 76, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2274475,28.700068100000003,Tibetan,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0
18273526,Kathmandu,1,New Delhi,"Old Camp, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22753730000001,28.699897600000003,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18446419,Lhamo's Kitchen,1,New Delhi,"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284804,28.702719199999997,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18446411,Lhasa Thali House,1,New Delhi,"15-16, New Tibetan Camp, Majnu Ka Tila",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7028407,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18272385,Rooftop Restaurant,1,New Delhi,"B-4, House 76, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.227723,28.700355600000005,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3
650,Cafe Coffee Day,1,New Delhi,"22, New Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2133292,28.5379729,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,52
18332076,Kolhapuri Veg Non-Veg Foods,1,New Delhi,"JD-26, Khidki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2169065,28.5337938,Maharashtrian,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,20
18471299,Pinch Of China,1,New Delhi,"C-2, Shop 2, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.218629,28.534403,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,14
3043,Shaolin,1,New Delhi,"2/30, Shivalik Geetanjali Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2069233,28.534142499999998,Chinese,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,217
18365877,Behrouz Biryani,1,New Delhi,"Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2119129,28.5369433,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,61
18208912,Casa Asia,1,New Delhi,"Opposite Select Citywalk, J Block, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21242009999999,28.535751300000005,Chinese,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,306
18425151,Stoned Age Kitchen,1,New Delhi,"H-18/11, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2079315,28.531704600000005,Continental,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,91
311161,Litti.In,1,New Delhi,"Shop 1-A, C-10, Ground Floor, Opposite HDFC Bank, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2111802,28.5364058,Bihari,300,Indian Rupees(Rs.),No,Yes,No,No,1,4.0,Green,Very Good,308
311846,Snack Junction,1,New Delhi,"Opposite FICCI Auditorium, Near Metro Station, Mandi House, New Delhi",Mandi House,"Mandi House, New Delhi",77.2321792,28.6268536,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10
311432,Turant,1,New Delhi,"Opposite FICCI Auditorium, Near Metro Station, Mandi House, New Delhi",Mandi House,"Mandi House, New Delhi",77.23198509999999,28.626728200000002,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,47
18356812,The Sweet Spot,1,New Delhi,"25, Central Lane, Bengali Market, Mandi House, New Delhi",Mandi House,"Mandi House, New Delhi",77.2305796,28.630483399999996,Bakery,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2
301826,Rita Chinese Food,1,New Delhi,"B 357, Hari Nagar, Mayapuri Phase 2, New Delhi",Mayapuri Phase 2,"Mayapuri Phase 2, New Delhi",77.1160349,28.6257821,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10
311245,China Town,1,New Delhi,"Samachar Market, DAV Complex, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29529609999999,28.5979305,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,11
6173,China Town,1,New Delhi,"Opposite Fine Home Apartments, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2936557,28.6080098,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,28
301037,Ever Green Pastry Shop,1,New Delhi,"230, Main Market, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.291701,28.609561300000003,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,34
309346,Kerala Cafe,1,New Delhi,"Shop 4 & 5, 1st Floor, Block A/18, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2947422,28.6071044,Kerala,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,45
307306,Keuchen Paradise,1,New Delhi,"A-7, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2938753,28.608194800000003,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,8
312991,Freakin Beans,1,New Delhi,"606, Shikha Plaza 1, Shashi Park Road, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29056779999999,28.6068499,Cafe,250,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,72
18438463,Choksi Chinese,1,New Delhi,"Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.30864220000001,28.5899497,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18375372,Mr. Baker's,1,New Delhi,"C-29, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2956929,28.6073554,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18375388,Senorita's,1,New Delhi,"Pankaj Tower, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29052990000001,28.606839899999997,Mexican,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3
18282003,U Like,1,New Delhi,"G-7, LSC 11, Main Market, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.294938,28.5980675,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3
6190,Cafe Coffee Day,1,New Delhi,"Sikka Plaza, Near Ahlcon Public School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29060600000001,28.6070669,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.4,Red,Poor,49
308812,Just Chinese,1,New Delhi,"C-2, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29358559999999,28.6088911,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,36
301056,Bikaner Sweets,1,New Delhi,"1, Durga Complex, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3007976,28.6198235,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,14
18368006,Food Trax,1,New Delhi,"G-8, Durga Complex LSC, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30117932,28.61981733,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18203185,Moustache Coffee,1,New Delhi,"G-6, Vardhman Shrenik Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30168425,28.61956952,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,79
312492,Sandwich Factory,1,New Delhi,"25A, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011218,28.6192793,Cafe,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,254
18379056,Creamy Creation,1,New Delhi,"B-66, East Vinod Nagar, Near Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.309698,28.623975,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
6225,Hotel Malabar,1,New Delhi,"A-1312, Main Road, Opposite  Pocket A-2, GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33636820000001,28.612808299999998,Kerala,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,24
8462,New Aggarwal Sweet Corner,1,New Delhi,"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33602359999999,28.6117841,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11
301105,Samarpan Fast Food,1,New Delhi,"118 - A2, LIG Flat Market, Opposite Sharma Medical Store, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3365387,28.610162300000002,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9
18376492,Cake Walkers,1,New Delhi,"84-B, Pocket A-1, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33557563,28.61051668,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
18375376,Muradabadi Chicken Corner,1,New Delhi,"C-1/130, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33908128,28.60777224,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3
18089212,Riyaz Chicken Corner,1,New Delhi,"1A, Pocket A-3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.337972,28.613382399999995,Biryani,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18375395,Romano's Pizza,1,New Delhi,"81A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33710649999999,28.61364897,Pizza,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18489842,#hashtag,1,New Delhi,"1092/1, Mehrauli Bus Stand, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.18186490000001,28.522205100000004,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0
18350159,Al Zaika,1,New Delhi,"F-341, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1912358,28.5244983,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
311683,Dragun Hut,1,New Delhi,"Lado Sarai Near Park, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1956559,28.5230624,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18168124,The China Town,1,New Delhi,"F-117, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.19224399999999,28.525990999999998,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18489825,Cake And Bakes,1,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1449374,28.4941305,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18489819,Chinese Corner,1,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1451213,28.4940831,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18492033,Lajawab Chicken & Fish Fry,1,New Delhi,"843/1, Opposite Metro Pillar 116, Ghitorni, Near MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1465358,28.4925721,Mughlai,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
18467388,Manami Japanese Restaurant,1,New Delhi,"Avalon Hotel, Near Sultanpur Metro Station, Sultanpur, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1604883,28.496825800000003,Japanese,1000,Indian Rupees(Rs.),Yes,No,No,No,3,0.0,White,Not rated,0
18446867,Swiss Gourmessa,1,New Delhi,"Khasra 361/16, Sultanpur Village, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.16210600000001,28.4960891,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0
18317483,Viceroy - The Coffee Shop,1,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi","MGM Club, Daryaganj","MGM Club, Daryaganj, New Delhi",77.2431646,28.6463865,Cafe,1000,Indian Rupees(Rs.),No,No,No,No,3,0.0,White,Not rated,0
300934,Bikaner Sweet House,1,New Delhi,"F-14/17, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1907064,28.7059577,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
2491,Hostess Tasty Bites,1,New Delhi,"F Block, Near Mother Dairy Booth, Ramlila Ground, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.190546,28.7065192,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,16
1041,Hot Pot,1,New Delhi,"F Block, Near Mother Diary, Opposite Ramlila Ground, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1907078,28.7068586,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,105
18352186,Keventers,1,New Delhi,"14/16, Main Market, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.190347,28.706012800000003,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17
2291,The Host,1,New Delhi,"F Block, Behind Mother Dairy, Opposite MCD School Gate, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.19147,28.7074189,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,20
5874,Cocoberry,1,New Delhi,"H-4/2, Main Market, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1899876,28.705082899999997,Desserts,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,62
312353,El Posto,1,New Delhi,"F-14/20, Shop 1, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.19088609999999,28.705795799999997,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,41
18057822,Pizza Station,1,New Delhi,"Opposite Main Gate Shalimar Park, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.19083979999999,28.707217699999998,Pizza,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,20
300911,Frontier,1,New Delhi,"D-2/15, Shopping Zone, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",77.1854054,28.709479499999997,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15
5729,Nirmal's,1,New Delhi,"Opposite NIIT, D Park, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",77.1853155,28.7092918,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,9
964,The Dragon Hucks,1,New Delhi,"D-2/12, Main Market, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",77.1853155,28.7092918,Chinese,800,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,97
18037821,Sweeter Delight,1,New Delhi,"G-3/67, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",77.18536040000001,28.709340899999997,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3
305251,Barista,1,New Delhi,"Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.14672440000001,28.657132,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,18
307356,Chicago Pizza,1,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.1467447,28.656845399999998,Pizza,800,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,48
8580,Cocoberry,1,New Delhi,"67, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.146731,28.656802000000003,Desserts,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,25
18356784,Keventers,1,New Delhi,"Food Court, Moments Mall, Patel Road, Near Kirti Nagar Metro Station, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.1467208,28.6568576,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11
18433904,Bimbo Cakes,1,New Delhi,"Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",0.0,0.0,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10
18382113,Pindiwala,1,New Delhi,"Shop 72, DLF Industrial Area, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",0.0,0.0,Mughlai,500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,4
304469,Tirath Sweets,1,New Delhi,"Main Road, Main Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.14007109999999,28.6570788,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
310947,Bhikaram Bhujawala,1,New Delhi,"1995, Main Road, Near Nulife Hospital, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2086741,28.7006026,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5
310989,Chawla The Pastry Palace,1,New Delhi,"Ground Floor, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2190493,28.7094307,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
18460320,Heaven's Shawarma,1,New Delhi,"B12, Near Batra Cinema, Main Road, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",0.0,0.0,Lebanese,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6
18241893,Hyderabad Spl. Chicken Biryani Point,1,New Delhi,"Batra Cinema Complex, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2151578,28.7105973,Mughlai,350,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4
18238281,Refuel,1,New Delhi,"Main Road, Indira Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2123452,28.7064044,Beverages,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,6
18258473,The Metro Fast Food,1,New Delhi,"Next to Signature View Apartments, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2137944,28.7091523,Chinese,250,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,6
18107851,Delhite Pí¢tisserie,1,New Delhi,"413, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2150185,28.7102675,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18363048,Hasty Tasty,1,New Delhi,"Opposite Batra Cinema, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2146029,28.7110206,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
310954,Inam Muradabadi,1,New Delhi,"G-90, Vardhman Central Mall, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2187785,28.708982199999998,Mughlai,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
18421473,Lasha Chinese Food,1,New Delhi,"Shop 69, Indra Vihar, Opposite Girls Hostel, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2122224,28.7066288,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1
310995,Lasha Chinese Food,1,New Delhi,"Shop 228, Block B, Central Park, Nehru Vihar, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.22116009999999,28.711110100000003,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2
18421461,Spl. Flavour Sodas & Fruit shakes,1,New Delhi,"318, Bhai Parmanand Colony, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.20809399999999,28.710251399999997,Juices,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0
300264,Asli Alam Muradabadi Biryani Centre,1,New Delhi,"208, Dr Kapoor Wali Gali, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.17154029999999,28.5581521,Biryani,250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,22
18472788,North East Castle,1,New Delhi,"Shop 7, Capital Court, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.17593620000001,28.5550022,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4
